timestamp,location,temperature_C,wind_speed_kmph,humidity_percent
2024-10-19 12:00:00,Mumbai,28.86,2.88,64.76
2024-10-19 13:00:00,Pune,25.14,29.29,21.93
2024-10-19 14:00:00,Jaipur,28.82,10.64,89.62
2024-10-19 15:00:00,Chennai,25.24,20.26,16.3
2024-10-19 16:00:00,Kolkata,40.71,6.63,78.26
2024-10-19 17:00:00,Hyderabad,22.68,35.38,89.82
2024-10-19 18:00:00,Delhi,23.4,0.59,81.91
2024-10-19 19:00:00,Jaipur,36.29,13.69,82.53
2024-10-19 20:00:00,Bangalore,42.03,34.22,29.6
2024-10-19 21:00:00,Jaipur,35.4,14.88,32.88
2024-10-19 22:00:00,Pune,17.54,32.63,54.41
2024-10-19 23:00:00,Pune,41.97,3.55,43.84
2024-10-20 00:00:00,Pune,38.08,8.3,25.58
2024-10-20 01:00:00,Mumbai,22.19,21.62,66.9
2024-10-20 02:00:00,Hyderabad,16.88,32.6,62.18
2024-10-20 03:00:00,Hyderabad,36.52,5.88,30.99
2024-10-20 04:00:00,Chennai,22.04,31.51,77.08
2024-10-20 05:00:00,Mumbai,30.71,37.25,16.76
2024-10-20 06:00:00,Pune,17.69,0.57,41.99
2024-10-20 07:00:00,Hyderabad,32.04,9.45,91.52
2024-10-20 08:00:00,Jaipur,15.64,4.87,57.88
2024-10-20 09:00:00,Pune,31.02,4.93,89.04
2024-10-20 10:00:00,Pune,40.01,30.68,50.3
2024-10-20 11:00:00,Pune,32.42,7.13,55.18
2024-10-20 12:00:00,Delhi,41.54,16.31,81.17
2024-10-20 13:00:00,Bangalore,31.47,29.34,31.34
2024-10-20 14:00:00,Kolkata,35.62,1.06,51.92
2024-10-20 15:00:00,Jaipur,25.99,39.07,21.92
2024-10-20 16:00:00,Kolkata,23.9,8.28,12.98
2024-10-20 17:00:00,Chennai,25.07,28.86,62.1
2024-10-20 18:00:00,Hyderabad,18.08,37.78,44.04
2024-10-20 19:00:00,Kolkata,22.63,25.78,17.42
2024-10-20 20:00:00,Chennai,26.61,25.91,99.72
2024-10-20 21:00:00,Bangalore,25.25,9.66,24.44
2024-10-20 22:00:00,Pune,29.87,26.24,59.14
2024-10-20 23:00:00,Jaipur,29.65,8.58,34.84
2024-10-21 00:00:00,Jaipur,37.06,6.49,61.93
2024-10-21 01:00:00,Mumbai,26.87,28.14,66.45
2024-10-21 02:00:00,Delhi,35.32,27.23,12.9
2024-10-21 03:00:00,Bangalore,41.72,8.29,96.67
2024-10-21 04:00:00,Bangalore,28.67,21.41,89.49
2024-10-21 05:00:00,Kolkata,31.6,13.81,89.03
2024-10-21 06:00:00,Kolkata,35.32,25.22,64.27
2024-10-21 07:00:00,Delhi,29.82,34.63,30.71
2024-10-21 08:00:00,Jaipur,19.9,12.59,66.81
2024-10-21 09:00:00,Mumbai,23.81,21.85,45.25
2024-10-21 10:00:00,Bangalore,15.85,33.76,60.86
2024-10-21 11:00:00,Hyderabad,35.51,39.56,73.34
2024-10-21 12:00:00,Kolkata,23.39,10.47,80.07
2024-10-21 13:00:00,Jaipur,39.71,5.49,18.2
2024-10-21 14:00:00,Bangalore,34.68,15.69,59.62
2024-10-21 15:00:00,Mumbai,37.08,9.24,70.76
2024-10-21 16:00:00,Jaipur,41.47,7.56,20.94
2024-10-21 17:00:00,Chennai,27.77,22.02,47.82
2024-10-21 18:00:00,Mumbai,20.66,5.94,60.81
2024-10-21 19:00:00,Bangalore,43.07,12.08,89.29
2024-10-21 20:00:00,Bangalore,44.87,10.61,96.56
2024-10-21 21:00:00,Delhi,21.54,23.71,70.58
2024-10-21 22:00:00,Jaipur,37.23,11.52,11.53
2024-10-21 23:00:00,Jaipur,17.17,37.26,78.2
2024-10-22 00:00:00,Jaipur,15.82,38.9,67.57
2024-10-22 01:00:00,Bangalore,35.25,33.46,29.65
2024-10-22 02:00:00,Jaipur,22.65,5.51,72.92
2024-10-22 03:00:00,Jaipur,41.04,2.68,54.98
2024-10-22 04:00:00,Kolkata,30.39,24.94,46.1
2024-10-22 05:00:00,Hyderabad,38.46,26.08,52.22
2024-10-22 06:00:00,Delhi,18.1,16.48,46.86
2024-10-22 07:00:00,Bangalore,41.23,4.99,66.15
2024-10-22 08:00:00,Jaipur,20.7,10.88,27.73
2024-10-22 09:00:00,Mumbai,32.05,19.53,54.87
2024-10-22 10:00:00,Bangalore,33.29,22.14,75.96
2024-10-22 11:00:00,Mumbai,16.98,3.63,47.9
2024-10-22 12:00:00,Mumbai,44.33,16.59,65.38
2024-10-22 13:00:00,Bangalore,24.07,3.82,77.02
2024-10-22 14:00:00,Mumbai,36.42,1.47,68.04
2024-10-22 15:00:00,Hyderabad,33.95,14.12,20.4
2024-10-22 16:00:00,Chennai,15.99,31.89,34.58
2024-10-22 17:00:00,Delhi,40.87,34.37,71.54
2024-10-22 18:00:00,Bangalore,24.13,26.86,42.69
2024-10-22 19:00:00,Pune,22.47,7.07,91.18
2024-10-22 20:00:00,Chennai,16.76,25.84,78.75
2024-10-22 21:00:00,Jaipur,22.51,26.1,44.11
2024-10-22 22:00:00,Mumbai,33.6,34.34,61.93
2024-10-22 23:00:00,Mumbai,21.03,39.4,66.86
2024-10-23 00:00:00,Delhi,29.0,24.13,56.29
2024-10-23 01:00:00,Chennai,38.99,23.41,30.63
2024-10-23 02:00:00,Chennai,43.66,17.42,11.62
2024-10-23 03:00:00,Bangalore,36.01,0.13,67.04
2024-10-23 04:00:00,Jaipur,20.87,16.01,98.4
2024-10-23 05:00:00,Mumbai,26.49,25.24,66.69
2024-10-23 06:00:00,Pune,31.62,26.26,53.33
2024-10-23 07:00:00,Kolkata,41.14,2.34,22.88
2024-10-23 08:00:00,Jaipur,31.43,4.62,12.17
2024-10-23 09:00:00,Pune,29.74,23.08,73.74
2024-10-23 10:00:00,Bangalore,22.79,0.41,75.32
2024-10-23 11:00:00,Bangalore,29.99,24.31,39.07
2024-10-23 12:00:00,Bangalore,24.56,34.64,93.88
2024-10-23 13:00:00,Delhi,31.93,11.78,73.63
2024-10-23 14:00:00,Delhi,39.26,12.96,34.59
2024-10-23 15:00:00,Jaipur,43.37,32.94,16.12
2024-10-23 16:00:00,Bangalore,39.29,36.47,34.46
2024-10-23 17:00:00,Hyderabad,39.85,14.02,33.35
2024-10-23 18:00:00,Kolkata,25.74,11.58,76.66
2024-10-23 19:00:00,Chennai,35.87,19.27,24.97
2024-10-23 20:00:00,Chennai,26.64,2.52,12.72
2024-10-23 21:00:00,Mumbai,15.73,15.24,93.74
2024-10-23 22:00:00,Chennai,41.54,30.78,47.64
2024-10-23 23:00:00,Pune,16.57,18.84,40.96
2024-10-24 00:00:00,Chennai,18.47,37.58,54.43
2024-10-24 01:00:00,Kolkata,15.55,33.56,88.61
2024-10-24 02:00:00,Chennai,17.02,8.02,31.17
2024-10-24 03:00:00,Pune,16.77,31.92,45.23
2024-10-24 04:00:00,Kolkata,35.32,4.57,29.7
2024-10-24 05:00:00,Delhi,40.6,19.06,58.25
2024-10-24 06:00:00,Kolkata,38.9,14.43,21.51
2024-10-24 07:00:00,Delhi,33.79,33.5,85.52
2024-10-24 08:00:00,Kolkata,38.58,26.69,82.13
2024-10-24 09:00:00,Bangalore,28.7,26.14,58.99
2024-10-24 10:00:00,Pune,42.19,25.06,51.09
2024-10-24 11:00:00,Hyderabad,28.8,31.27,22.68
2024-10-24 12:00:00,Jaipur,15.85,2.14,81.24
2024-10-24 13:00:00,Delhi,36.07,31.07,63.08
2024-10-24 14:00:00,Delhi,39.92,37.45,89.61
2024-10-24 15:00:00,Chennai,21.74,32.6,27.89
2024-10-24 16:00:00,Delhi,24.54,31.34,23.09
2024-10-24 17:00:00,Kolkata,35.85,30.91,86.96
2024-10-24 18:00:00,Bangalore,32.21,5.7,16.53
2024-10-24 19:00:00,Bangalore,41.7,25.06,48.78
2024-10-24 20:00:00,Chennai,29.33,23.09,73.53
2024-10-24 21:00:00,Kolkata,35.17,15.0,94.61
2024-10-24 22:00:00,Kolkata,23.15,5.05,67.63
2024-10-24 23:00:00,Mumbai,42.88,21.48,43.42
2024-10-25 00:00:00,Jaipur,26.09,39.2,61.58
2024-10-25 01:00:00,Delhi,31.19,24.81,13.37
2024-10-25 02:00:00,Chennai,33.49,11.54,62.48
2024-10-25 03:00:00,Bangalore,22.63,11.36,92.84
2024-10-25 04:00:00,Pune,24.5,5.63,54.23
2024-10-25 05:00:00,Hyderabad,30.07,32.93,52.93
2024-10-25 06:00:00,Mumbai,23.13,1.07,34.65
2024-10-25 07:00:00,Jaipur,18.9,16.06,50.49
2024-10-25 08:00:00,Kolkata,40.1,16.62,83.61
2024-10-25 09:00:00,Delhi,24.74,9.24,85.12
2024-10-25 10:00:00,Bangalore,27.48,24.69,66.87
2024-10-25 11:00:00,Pune,31.41,11.66,67.56
2024-10-25 12:00:00,Mumbai,40.27,39.8,89.99
2024-10-25 13:00:00,Kolkata,19.21,37.15,74.43
2024-10-25 14:00:00,Bangalore,33.78,14.23,11.14
2024-10-25 15:00:00,Bangalore,25.53,11.15,81.27
2024-10-25 16:00:00,Kolkata,41.09,23.36,56.66
2024-10-25 17:00:00,Kolkata,34.84,8.06,40.16
2024-10-25 18:00:00,Chennai,19.36,28.16,28.46
2024-10-25 19:00:00,Bangalore,23.91,27.46,99.37
2024-10-25 20:00:00,Kolkata,16.08,28.65,40.84
2024-10-25 21:00:00,Hyderabad,38.12,2.84,38.0
2024-10-25 22:00:00,Jaipur,27.38,0.32,69.31
2024-10-25 23:00:00,Pune,16.46,32.1,38.23
2024-10-26 00:00:00,Pune,15.4,5.21,14.6
2024-10-26 01:00:00,Hyderabad,43.67,29.89,40.84
2024-10-26 02:00:00,Pune,40.57,7.14,52.66
2024-10-26 03:00:00,Mumbai,25.03,11.21,25.47
2024-10-26 04:00:00,Pune,30.5,36.8,87.14
2024-10-26 05:00:00,Delhi,32.28,17.03,18.8
2024-10-26 06:00:00,Pune,30.46,22.97,49.51
2024-10-26 07:00:00,Hyderabad,24.24,4.36,75.81
2024-10-26 08:00:00,Chennai,26.72,11.67,12.33
2024-10-26 09:00:00,Kolkata,20.44,13.46,90.17
2024-10-26 10:00:00,Delhi,16.0,5.13,20.87
2024-10-26 11:00:00,Chennai,19.64,17.0,34.63
2024-10-26 12:00:00,Bangalore,15.39,16.65,87.39
2024-10-26 13:00:00,Delhi,27.99,36.71,34.65
2024-10-26 14:00:00,Hyderabad,34.83,35.92,14.11
2024-10-26 15:00:00,Chennai,20.43,4.04,36.33
2024-10-26 16:00:00,Kolkata,31.02,8.22,10.2
2024-10-26 17:00:00,Kolkata,24.75,8.67,23.1
2024-10-26 18:00:00,Pune,18.6,37.75,78.74
2024-10-26 19:00:00,Chennai,18.83,12.81,25.22
2024-10-26 20:00:00,Bangalore,33.54,19.54,23.72
2024-10-26 21:00:00,Pune,18.53,18.72,31.36
2024-10-26 22:00:00,Hyderabad,31.6,3.76,68.85
2024-10-26 23:00:00,Chennai,20.72,17.53,60.99
2024-10-27 00:00:00,Mumbai,40.98,14.52,48.6
2024-10-27 01:00:00,Chennai,16.5,21.31,52.47
2024-10-27 02:00:00,Chennai,26.61,39.08,98.21
2024-10-27 03:00:00,Hyderabad,37.85,26.38,54.69
2024-10-27 04:00:00,Kolkata,37.47,36.97,44.57
2024-10-27 05:00:00,Pune,19.34,2.56,54.47
2024-10-27 06:00:00,Bangalore,20.9,4.89,76.82
2024-10-27 07:00:00,Pune,31.39,17.11,52.23
2024-10-27 08:00:00,Chennai,35.53,5.31,36.07
2024-10-27 09:00:00,Delhi,37.57,12.21,40.57
2024-10-27 10:00:00,Kolkata,33.62,21.17,66.04
2024-10-27 11:00:00,Kolkata,38.49,29.49,55.08
2024-10-27 12:00:00,Jaipur,28.2,36.88,79.06
2024-10-27 13:00:00,Chennai,31.82,17.29,89.39
2024-10-27 14:00:00,Hyderabad,28.0,21.86,24.85
2024-10-27 15:00:00,Delhi,37.83,29.31,85.26
2024-10-27 16:00:00,Chennai,20.24,31.48,93.58
2024-10-27 17:00:00,Delhi,22.57,19.14,17.15
2024-10-27 18:00:00,Kolkata,40.1,17.17,18.91
2024-10-27 19:00:00,Delhi,36.43,0.23,74.01
2024-10-27 20:00:00,Pune,37.06,35.22,21.79
2024-10-27 21:00:00,Chennai,17.97,1.3,20.76
2024-10-27 22:00:00,Mumbai,29.53,30.84,11.41
2024-10-27 23:00:00,Mumbai,31.93,17.34,69.2
2024-10-28 00:00:00,Delhi,38.4,34.32,39.61
2024-10-28 01:00:00,Hyderabad,27.67,39.29,52.2
2024-10-28 02:00:00,Chennai,31.22,31.01,38.84
2024-10-28 03:00:00,Bangalore,22.15,5.03,34.47
2024-10-28 04:00:00,Mumbai,39.96,23.15,75.92
2024-10-28 05:00:00,Jaipur,42.42,24.43,64.16
2024-10-28 06:00:00,Kolkata,28.92,34.55,12.81
2024-10-28 07:00:00,Pune,28.12,29.74,69.36
2024-10-28 08:00:00,Chennai,24.85,9.55,88.77
2024-10-28 09:00:00,Chennai,23.0,22.71,87.49
2024-10-28 10:00:00,Pune,31.6,33.26,59.41
2024-10-28 11:00:00,Mumbai,20.06,17.87,23.26
2024-10-28 12:00:00,Pune,32.68,27.01,65.24
2024-10-28 13:00:00,Pune,31.84,20.82,40.44
2024-10-28 14:00:00,Bangalore,35.82,36.54,76.51
2024-10-28 15:00:00,Jaipur,21.77,20.67,88.49
2024-10-28 16:00:00,Pune,36.06,9.39,48.53
2024-10-28 17:00:00,Kolkata,15.51,6.81,26.26
2024-10-28 18:00:00,Bangalore,31.03,33.17,78.58
2024-10-28 19:00:00,Kolkata,40.32,13.49,45.79
2024-10-28 20:00:00,Mumbai,36.83,8.81,46.42
2024-10-28 21:00:00,Chennai,40.52,9.28,33.49
2024-10-28 22:00:00,Kolkata,19.45,33.64,78.38
2024-10-28 23:00:00,Chennai,36.57,2.03,22.89
2024-10-29 00:00:00,Delhi,29.07,0.92,37.74
2024-10-29 01:00:00,Delhi,24.69,17.44,69.43
2024-10-29 02:00:00,Jaipur,25.67,2.84,17.52
2024-10-29 03:00:00,Mumbai,18.06,19.83,55.58
2024-10-29 04:00:00,Jaipur,35.91,8.81,71.9
2024-10-29 05:00:00,Mumbai,33.96,18.16,62.57
2024-10-29 06:00:00,Hyderabad,19.58,0.62,15.26
2024-10-29 07:00:00,Mumbai,31.33,17.88,23.35
2024-10-29 08:00:00,Delhi,18.89,11.24,88.92
2024-10-29 09:00:00,Kolkata,24.4,38.16,64.47
2024-10-29 10:00:00,Pune,16.32,27.91,52.02
2024-10-29 11:00:00,Pune,33.63,1.26,97.7
2024-10-29 12:00:00,Pune,15.37,22.91,81.82
2024-10-29 13:00:00,Bangalore,22.82,31.17,60.88
2024-10-29 14:00:00,Pune,23.0,17.07,86.38
2024-10-29 15:00:00,Mumbai,37.45,39.17,84.74
2024-10-29 16:00:00,Pune,28.52,30.19,74.44
2024-10-29 17:00:00,Bangalore,32.2,7.74,50.47
2024-10-29 18:00:00,Bangalore,22.47,23.95,79.55
2024-10-29 19:00:00,Delhi,31.43,2.91,41.2
2024-10-29 20:00:00,Hyderabad,19.48,2.51,52.27
2024-10-29 21:00:00,Kolkata,44.77,30.58,20.59
2024-10-29 22:00:00,Delhi,30.51,20.39,58.12
2024-10-29 23:00:00,Mumbai,41.38,15.74,69.82
2024-10-30 00:00:00,Delhi,18.17,34.11,24.7
2024-10-30 01:00:00,Delhi,32.71,1.73,75.24
2024-10-30 02:00:00,Delhi,35.13,0.18,45.87
2024-10-30 03:00:00,Mumbai,38.67,11.0,36.72
2024-10-30 04:00:00,Mumbai,29.58,8.4,69.52
2024-10-30 05:00:00,Jaipur,16.08,18.37,85.58
2024-10-30 06:00:00,Delhi,22.84,0.15,49.55
2024-10-30 07:00:00,Delhi,23.42,36.95,35.87
2024-10-30 08:00:00,Bangalore,24.55,33.46,65.74
2024-10-30 09:00:00,Jaipur,17.77,6.52,73.76
2024-10-30 10:00:00,Kolkata,15.02,24.8,42.41
2024-10-30 11:00:00,Bangalore,30.59,12.77,21.75
2024-10-30 12:00:00,Hyderabad,37.1,32.69,88.21
2024-10-30 13:00:00,Kolkata,21.9,35.04,89.47
2024-10-30 14:00:00,Jaipur,35.81,23.95,87.84
2024-10-30 15:00:00,Hyderabad,36.93,35.79,11.72
2024-10-30 16:00:00,Kolkata,27.34,11.82,14.95
2024-10-30 17:00:00,Delhi,30.75,14.12,61.34
2024-10-30 18:00:00,Jaipur,24.42,2.63,13.26
2024-10-30 19:00:00,Jaipur,26.26,14.88,75.83
2024-10-30 20:00:00,Bangalore,32.67,33.23,27.37
2024-10-30 21:00:00,Kolkata,25.86,9.92,53.49
2024-10-30 22:00:00,Hyderabad,30.03,29.96,57.16
2024-10-30 23:00:00,Kolkata,37.31,25.3,13.39
2024-10-31 00:00:00,Mumbai,43.94,5.37,95.26
2024-10-31 01:00:00,Kolkata,41.73,18.92,67.21
2024-10-31 02:00:00,Pune,42.43,5.87,39.88
2024-10-31 03:00:00,Delhi,42.34,7.78,36.34
2024-10-31 04:00:00,Chennai,22.25,10.37,60.88
2024-10-31 05:00:00,Mumbai,43.39,32.95,67.46
2024-10-31 06:00:00,Chennai,21.67,31.87,38.67
2024-10-31 07:00:00,Jaipur,40.93,34.24,88.13
2024-10-31 08:00:00,Delhi,32.43,9.57,16.53
2024-10-31 09:00:00,Pune,40.16,27.99,57.34
2024-10-31 10:00:00,Jaipur,44.47,27.28,34.48
2024-10-31 11:00:00,Chennai,41.27,9.29,73.53
2024-10-31 12:00:00,Jaipur,39.5,3.11,48.62
2024-10-31 13:00:00,Kolkata,21.2,11.95,54.92
2024-10-31 14:00:00,Chennai,40.8,16.48,43.64
2024-10-31 15:00:00,Bangalore,19.97,34.43,38.69
2024-10-31 16:00:00,Delhi,30.38,37.23,98.51
2024-10-31 17:00:00,Bangalore,30.07,13.75,84.49
2024-10-31 18:00:00,Chennai,30.56,36.93,37.72
2024-10-31 19:00:00,Jaipur,36.69,37.68,36.77
2024-10-31 20:00:00,Pune,26.88,29.27,84.18
2024-10-31 21:00:00,Jaipur,28.7,27.67,26.89
2024-10-31 22:00:00,Jaipur,34.77,18.06,10.99
2024-10-31 23:00:00,Bangalore,35.47,35.2,65.48
2024-11-01 00:00:00,Mumbai,28.13,31.32,51.28
2024-11-01 01:00:00,Chennai,16.56,36.17,10.76
2024-11-01 02:00:00,Hyderabad,22.77,20.83,67.74
2024-11-01 03:00:00,Bangalore,43.32,4.2,49.01
2024-11-01 04:00:00,Kolkata,42.82,6.73,28.93
2024-11-01 05:00:00,Chennai,34.49,12.72,15.7
2024-11-01 06:00:00,Pune,20.56,7.84,65.56
2024-11-01 07:00:00,Hyderabad,17.87,34.88,75.84
2024-11-01 08:00:00,Pune,43.49,20.46,77.39
2024-11-01 09:00:00,Mumbai,41.2,3.5,30.26
2024-11-01 10:00:00,Kolkata,26.94,22.21,68.81
2024-11-01 11:00:00,Chennai,33.89,15.19,32.03
2024-11-01 12:00:00,Pune,42.42,29.31,81.46
2024-11-01 13:00:00,Kolkata,19.14,1.86,38.02
2024-11-01 14:00:00,Chennai,34.09,27.48,99.57
2024-11-01 15:00:00,Chennai,42.58,5.17,80.02
2024-11-01 16:00:00,Delhi,40.1,19.88,83.73
2024-11-01 17:00:00,Bangalore,23.61,34.3,40.49
2024-11-01 18:00:00,Chennai,43.56,30.28,57.02
2024-11-01 19:00:00,Mumbai,21.09,12.72,18.83
2024-11-01 20:00:00,Hyderabad,21.26,36.96,33.51
2024-11-01 21:00:00,Bangalore,17.9,21.94,47.26
2024-11-01 22:00:00,Delhi,18.54,32.85,29.47
2024-11-01 23:00:00,Bangalore,37.85,22.97,42.14
2024-11-02 00:00:00,Bangalore,23.28,34.52,53.14
2024-11-02 01:00:00,Chennai,41.07,31.05,15.04
2024-11-02 02:00:00,Mumbai,40.73,34.07,72.86
2024-11-02 03:00:00,Chennai,18.49,30.97,59.23
2024-11-02 04:00:00,Pune,30.97,13.64,82.02
2024-11-02 05:00:00,Mumbai,37.18,37.13,84.48
2024-11-02 06:00:00,Pune,35.48,27.02,65.35
2024-11-02 07:00:00,Mumbai,18.11,2.32,17.67
2024-11-02 08:00:00,Kolkata,24.65,35.57,81.55
2024-11-02 09:00:00,Chennai,33.36,4.19,67.15
2024-11-02 10:00:00,Jaipur,32.53,16.67,70.76
2024-11-02 11:00:00,Jaipur,39.42,20.02,18.51
2024-11-02 12:00:00,Pune,16.68,16.85,93.93
2024-11-02 13:00:00,Delhi,29.41,30.05,28.48
2024-11-02 14:00:00,Hyderabad,40.47,2.07,66.8
2024-11-02 15:00:00,Jaipur,44.81,28.97,76.43
2024-11-02 16:00:00,Jaipur,18.85,29.65,15.52
2024-11-02 17:00:00,Bangalore,34.38,1.04,46.42
2024-11-02 18:00:00,Kolkata,15.04,5.72,61.83
2024-11-02 19:00:00,Pune,25.49,14.99,10.12
2024-11-02 20:00:00,Delhi,28.34,21.95,10.13
2024-11-02 21:00:00,Hyderabad,25.38,6.39,48.16
2024-11-02 22:00:00,Hyderabad,33.74,35.1,39.46
2024-11-02 23:00:00,Chennai,15.46,35.7,81.44
2024-11-03 00:00:00,Mumbai,42.25,2.42,55.19
2024-11-03 01:00:00,Pune,24.56,8.17,14.37
2024-11-03 02:00:00,Chennai,19.51,22.3,80.82
2024-11-03 03:00:00,Hyderabad,28.0,16.96,59.1
2024-11-03 04:00:00,Chennai,30.42,35.45,36.27
2024-11-03 05:00:00,Kolkata,16.56,21.32,42.04
2024-11-03 06:00:00,Pune,38.97,28.69,18.12
2024-11-03 07:00:00,Delhi,37.12,22.72,94.3
2024-11-03 08:00:00,Hyderabad,30.35,33.93,35.55
2024-11-03 09:00:00,Pune,20.58,37.63,50.24
2024-11-03 10:00:00,Jaipur,42.8,1.91,67.57
2024-11-03 11:00:00,Kolkata,38.83,34.68,35.91
2024-11-03 12:00:00,Delhi,22.01,25.43,29.75
2024-11-03 13:00:00,Jaipur,37.08,38.56,99.76
2024-11-03 14:00:00,Kolkata,18.04,30.67,62.34
2024-11-03 15:00:00,Bangalore,18.55,39.85,48.41
2024-11-03 16:00:00,Mumbai,28.34,20.4,17.09
2024-11-03 17:00:00,Jaipur,36.05,28.67,13.88
2024-11-03 18:00:00,Jaipur,42.52,23.77,29.91
2024-11-03 19:00:00,Mumbai,44.13,11.08,37.6
2024-11-03 20:00:00,Mumbai,35.76,12.39,63.1
2024-11-03 21:00:00,Bangalore,38.5,13.18,61.5
2024-11-03 22:00:00,Hyderabad,30.31,37.69,98.18
2024-11-03 23:00:00,Hyderabad,16.68,24.98,47.75
2024-11-04 00:00:00,Bangalore,18.76,36.87,95.36
2024-11-04 01:00:00,Mumbai,44.12,31.72,36.13
2024-11-04 02:00:00,Mumbai,26.79,11.43,90.51
2024-11-04 03:00:00,Delhi,38.16,8.49,67.01
2024-11-04 04:00:00,Delhi,21.61,26.66,14.96
2024-11-04 05:00:00,Jaipur,30.99,34.89,93.72
2024-11-04 06:00:00,Chennai,19.58,16.5,15.8
2024-11-04 07:00:00,Jaipur,39.26,5.74,76.32
2024-11-04 08:00:00,Pune,20.04,31.16,59.84
2024-11-04 09:00:00,Pune,36.18,0.33,71.64
2024-11-04 10:00:00,Pune,19.53,10.04,65.44
2024-11-04 11:00:00,Kolkata,39.56,23.95,99.41
2024-11-04 12:00:00,Delhi,30.09,23.9,75.05
2024-11-04 13:00:00,Delhi,27.37,4.11,52.62
2024-11-04 14:00:00,Delhi,25.1,39.07,50.77
2024-11-04 15:00:00,Delhi,35.63,29.48,16.4
2024-11-04 16:00:00,Jaipur,17.64,28.93,34.75
2024-11-04 17:00:00,Bangalore,40.69,15.72,12.98
2024-11-04 18:00:00,Chennai,37.84,16.35,28.09
2024-11-04 19:00:00,Delhi,26.19,9.68,25.69
2024-11-04 20:00:00,Hyderabad,44.33,37.96,35.77
2024-11-04 21:00:00,Kolkata,39.96,20.18,35.01
2024-11-04 22:00:00,Pune,23.12,2.03,37.85
2024-11-04 23:00:00,Delhi,41.63,5.66,38.07
2024-11-05 00:00:00,Bangalore,17.97,5.19,17.65
2024-11-05 01:00:00,Hyderabad,35.69,21.9,81.6
2024-11-05 02:00:00,Pune,18.94,15.97,92.14
2024-11-05 03:00:00,Mumbai,44.28,17.87,97.2
2024-11-05 04:00:00,Jaipur,16.49,27.94,12.8
2024-11-05 05:00:00,Mumbai,21.98,33.63,39.11
2024-11-05 06:00:00,Pune,30.9,35.34,54.1
2024-11-05 07:00:00,Chennai,32.52,32.02,91.29
2024-11-05 08:00:00,Mumbai,30.39,26.76,69.26
2024-11-05 09:00:00,Delhi,37.2,31.02,26.74
2024-11-05 10:00:00,Pune,15.05,32.14,89.26
2024-11-05 11:00:00,Bangalore,31.91,27.0,99.88
2024-11-05 12:00:00,Chennai,33.45,26.64,34.85
2024-11-05 13:00:00,Hyderabad,21.27,38.04,38.54
2024-11-05 14:00:00,Delhi,34.77,13.43,65.52
2024-11-05 15:00:00,Mumbai,34.62,17.49,67.16
2024-11-05 16:00:00,Kolkata,30.9,28.72,11.13
2024-11-05 17:00:00,Jaipur,22.78,8.14,92.04
2024-11-05 18:00:00,Delhi,27.5,25.08,97.2
2024-11-05 19:00:00,Kolkata,23.17,39.74,92.95
2024-11-05 20:00:00,Hyderabad,38.09,38.25,68.84
2024-11-05 21:00:00,Kolkata,33.56,10.86,61.72
2024-11-05 22:00:00,Hyderabad,19.54,10.25,21.67
2024-11-05 23:00:00,Chennai,32.03,4.43,15.59
2024-11-06 00:00:00,Bangalore,42.1,12.66,17.8
2024-11-06 01:00:00,Mumbai,39.98,22.9,37.04
2024-11-06 02:00:00,Jaipur,41.74,39.8,81.58
2024-11-06 03:00:00,Mumbai,42.51,14.26,80.98
2024-11-06 04:00:00,Jaipur,20.65,39.19,74.44
2024-11-06 05:00:00,Delhi,36.59,33.5,62.0
2024-11-06 06:00:00,Pune,34.33,30.74,12.22
2024-11-06 07:00:00,Mumbai,16.0,30.08,97.15
2024-11-06 08:00:00,Chennai,38.35,9.31,69.38
2024-11-06 09:00:00,Mumbai,21.22,3.14,32.19
2024-11-06 10:00:00,Delhi,42.51,37.13,91.97
2024-11-06 11:00:00,Mumbai,40.06,15.25,32.54
2024-11-06 12:00:00,Bangalore,38.07,13.45,62.17
2024-11-06 13:00:00,Hyderabad,35.9,4.55,20.72
2024-11-06 14:00:00,Kolkata,29.1,15.26,98.09
2024-11-06 15:00:00,Kolkata,38.94,32.52,61.63
2024-11-06 16:00:00,Hyderabad,39.58,23.42,19.67
2024-11-06 17:00:00,Kolkata,17.95,38.88,27.57
2024-11-06 18:00:00,Bangalore,24.93,36.28,57.45
2024-11-06 19:00:00,Chennai,24.5,13.14,19.31
2024-11-06 20:00:00,Delhi,18.74,33.97,78.41
2024-11-06 21:00:00,Bangalore,44.27,31.99,60.61
2024-11-06 22:00:00,Delhi,32.51,5.12,23.65
2024-11-06 23:00:00,Chennai,32.69,2.2,28.88
2024-11-07 00:00:00,Bangalore,26.47,18.75,82.06
2024-11-07 01:00:00,Mumbai,38.06,20.64,80.39
2024-11-07 02:00:00,Pune,29.27,37.95,24.46
2024-11-07 03:00:00,Chennai,37.27,26.89,39.42
2024-11-07 04:00:00,Kolkata,41.34,14.9,32.8
2024-11-07 05:00:00,Bangalore,34.71,15.96,41.03
2024-11-07 06:00:00,Chennai,33.69,20.32,41.07
2024-11-07 07:00:00,Chennai,38.61,19.85,55.35
2024-11-07 08:00:00,Bangalore,30.09,37.68,33.16
2024-11-07 09:00:00,Kolkata,39.35,8.9,19.25
2024-11-07 10:00:00,Hyderabad,17.77,18.12,34.6
2024-11-07 11:00:00,Kolkata,22.26,17.75,46.89
2024-11-07 12:00:00,Chennai,42.74,32.54,87.53
